sensor values: 1.278293163309997E9:0.22173089, 0.7352853, 0.46789604
sensor values: 1.278293163310997E9:0.7181269, 0.14296746, 0.69229335
sensor values: 1.278293163311997E9:0.73015475, 0.30487776, 0.9566431
sensor values: 1.278293163312997E9:0.0808028, 0.23203665, 0.32420415
sensor values: 1.278293163313997E9:0.3642931, 0.8557404, 0.9523477
sensor values: 1.278293163314997E9:0.35926634, 0.8757502, 0.43521243
sensor values: 1.278293163315997E9:0.69693893, 0.8866247, 0.11014825
sensor values: 1.278293163316997E9:0.9761039, 0.6248716, 0.85650545
sensor values: 1.278293163317997E9:0.7356701, 0.062354386, 0.1182642
sensor values: 1.278293163318997E9:0.27349335, 0.16416085, 0.49888694
sensor values: 1.278293163319997E9:0.9647826, 0.06186241, 0.7842158
sensor values: 1.278293163320997E9:0.13456368, 0.6673513, 0.50581753
sensor values: 1.278293163321996E9:0.08135623, 0.79158247, 0.43733495
sensor values: 1.278293163322996E9:0.07495844, 0.551162, 0.28161216
sensor values: 1.278293163323996E9:0.51145923, 0.62480164, 0.22108465
sensor values: 1.278293163324996E9:0.9190038, 0.19601834, 0.02483517
sensor values: 1.278293163325996E9:0.7350967, 0.88006496, 0.9619953
sensor values: 1.278293163326996E9:0.7641012, 0.9639406, 0.63920957
sensor values: 1.278293163327996E9:0.8597619, 0.14657152, 0.63975906
sensor values: 1.278293163328996E9:0.675489, 8.200407E-4, 0.2736268
sensor values: 1.278293163329996E9:0.5001551, 0.77740103, 0.26600742
sensor values: 1.278293163330996E9:0.1548875, 0.30173767, 0.8738972
sensor values: 1.278293163331996E9:0.28475457, 0.35574198, 0.031044364
sensor values: 1.278293163332996E9:0.13224107, 0.019018352, 0.5225533
sensor values: 1.278293163333996E9:0.9211336, 0.5390067, 0.5497102
sensor values: 1.278293163334996E9:0.6952108, 0.9604499, 0.72236544
sensor values: 1.278293163335995E9:0.3647048, 0.37005466, 0.4577669
sensor values: 1.278293163336995E9:0.988334, 0.18839449, 0.99100506
sensor values: 1.278293163337995E9:0.6697057, 0.49042606, 0.16640908
sensor values: 1.278293163338995E9:0.6778492, 0.28773248, 0.89384687
sensor values: 1.278293163339995E9:0.65934044, 0.131091, 0.76752144
sensor values: 1.278293163340995E9:0.54782605, 0.5305112, 0.44368058
sensor values: 1.278293163341995E9:0.62858784, 0.96183723, 0.3000425
sensor values: 1.278293163342995E9:0.99057335, 0.28527027, 0.6653783
sensor values: 1.278293163343995E9:0.93637586, 0.22480077, 0.036182106
sensor values: 1.278293163344995E9:0.39187384, 0.06327343, 0.47908103
sensor values: 1.278293163345995E9:0.14852309, 0.99343807, 0.5620784
sensor values: 1.278293163346995E9:0.2285819, 0.65211135, 0.79614115
sensor values: 1.278293163347995E9:0.67319393, 0.51503694, 0.39727092
sensor values: 1.278293163348994E9:0.9296308, 0.86551094, 0.7448847
sensor values: 1.278293163349994E9:0.038012505, 0.8981628, 0.70665747
sensor values: 1.278293163350994E9:0.062464, 0.050130844, 0.6431171
sensor values: 1.278293163351994E9:0.37988222, 0.24968094, 0.37138522
sensor values: 1.278293163352994E9:0.12385696, 0.14515, 0.23023409
sensor values: 1.278293163353994E9:0.21193033, 0.011406541, 0.11329174
sensor values: 1.278293163354994E9:0.95181084, 0.497356, 0.14806318
sensor values: 1.278293163355994E9:0.014095426, 0.70417744, 0.009417057
sensor values: 1.278293163356994E9:0.6290535, 0.9039701, 0.9033898
sensor values: 1.278293163357994E9:0.831777, 0.5661279, 0.8287944
sensor values: 1.278293163358994E9:0.45922613, 0.20644432, 0.107135415
sensor values: 1.278293163359994E9:0.57594293, 0.04926151, 0.393278
sensor values: 1.278293163360994E9:0.12282902, 0.7000555, 0.78177303
sensor values: 1.278293163361994E9:0.8978313, 0.0982396, 0.76428956
sensor values: 1.278293163362993E9:0.75202554, 0.30536598, 0.34986758
sensor values: 1.278293163363993E9:0.11761451, 0.121686935, 0.5102006
sensor values: 1.278293163364993E9:0.35374874, 0.83483195, 0.3965537
sensor values: 1.278293163365993E9:0.9543946, 0.038347602, 0.62572914
sensor values: 1.278293163366993E9:0.18893057, 0.44844663, 0.6485403
sensor values: 1.278293163367993E9:0.4100026, 0.6515388, 0.615201
sensor values: 1.278293163368993E9:0.7041119, 0.8328729, 0.011487365
sensor values: 1.278293163369993E9:0.118089974, 0.5927836, 0.63080484
sensor values: 1.278293163370993E9:0.84550434, 0.76343465, 0.09149718
sensor values: 1.278293163371993E9:0.45624352, 0.37930924, 0.7266247
sensor values: 1.278293163372993E9:0.19133776, 0.43419385, 0.7008364
sensor values: 1.278293163373993E9:0.48208034, 0.80501544, 0.39183724
sensor values: 1.278293163374993E9:0.21325785, 0.221066, 0.5083266
sensor values: 1.278293163375993E9:0.8058681, 0.3617804, 0.33940154
sensor values: 1.278293163376992E9:0.35866576, 0.12213391, 0.91851616
sensor values: 1.278293163377992E9:0.954259, 0.947783, 0.18037826
sensor values: 1.278293163378992E9:0.25097972, 0.8665099, 0.28902507
sensor values: 1.278293163379992E9:0.1259718, 0.70870864, 0.18910956
sensor values: 1.278293163380992E9:0.4708302, 0.90362287, 0.7940155
sensor values: 1.278293163381992E9:0.2949913, 0.49096143, 0.338983
 


_________________


20, 999, 0.1111111111111111
sensor values: 1.278293163382992E9:0.21997356, 0.34775, 0.53568375
sensor values: 1.278293163383992E9:0.9472134, 0.46253932, 0.52849543
sensor values: 1.278293163384992E9:0.6037601, 0.12800032, 0.47348958
sensor values: 1.278293163385992E9:0.99175453, 0.66883075, 0.8698581
sensor values: 1.278293163386992E9:0.9039737, 0.41692382, 0.1006459
sensor values: 1.278293163387992E9:0.68913215, 0.390467, 0.87987006
sensor values: 1.278293163388992E9:0.35406166, 0.35782444, 0.1493882
sensor values: 1.278293163389992E9:0.277826, 0.7161322, 0.25674385
sensor values: 1.278293163390991E9:0.6153711, 0.09133041, 0.36060178
sensor values: 1.278293163391991E9:0.54470825, 0.021041632, 0.26684213
sensor values: 1.278293163392991E9:0.9833226, 0.019372582, 0.3611539
sensor values: 1.278293163393991E9:0.12567312, 0.7224085, 0.7101469
sensor values: 1.278293163394991E9:0.8972136, 0.63750416, 0.9472343
sensor values: 1.278293163395991E9:0.17864048, 0.3545267, 0.09407884
sensor values: 1.278293163396991E9:0.32777154, 0.8877828, 0.93433106
sensor values: 1.278293163397991E9:0.15043753, 0.5704104, 0.15852135
sensor values: 1.278293163398991E9:0.7298157, 0.6026069, 0.4816736
sensor values: 1.278293163399991E9:0.3746937, 0.69503, 0.8929792
sensor values: 1.278293163400991E9:0.9535315, 0.5748544, 0.8966993
sensor values: 1.278293163401991E9:0.6942997, 0.8629381, 0.12767243
sensor values: 1.278293163402991E9:0.88567203, 0.5524556, 0.25643384
sensor values: 1.278293163403991E9:0.20878863, 0.9901335, 0.26498222
sensor values: 1.27829316340499E9:0.014013648, 0.5561526, 0.5679731
sensor values: 1.27829316340599E9:0.7498405, 0.1238845, 0.89287853
sensor values: 1.27829316340699E9:0.5000317, 0.6966833, 0.8733114
sensor values: 1.27829316340799E9:0.27723938, 0.7767786, 0.38523978
sensor values: 1.27829316340899E9:0.49566227, 0.91484326, 0.073768914
sensor values: 1.27829316340999E9:0.06295693, 0.8883357, 0.98522097
sensor values: 1.27829316341099E9:0.9496577, 0.07262552, 0.911936
sensor values: 1.27829316341199E9:0.2715388, 0.28634322, 0.15198475
sensor values: 1.27829316341299E9:0.9324151, 0.70609784, 0.9538682
sensor values: 1.27829316341399E9:0.64846927, 0.8126275, 0.864482
sensor values: 1.27829316341499E9:0.3810311, 0.72619003, 0.5886649
sensor values: 1.27829316341599E9:0.35708314, 0.78237873, 0.42740107
sensor values: 1.27829316341699E9:0.8733933, 0.5183053, 0.5976328
sensor values: 1.278293163417989E9:0.8911974, 0.36187834, 0.7116901
sensor values: 1.278293163418989E9:0.18301594, 0.34774655, 0.12105268
sensor values: 1.278293163419989E9:0.5248089, 0.7259122, 0.18232274
sensor values: 1.278293163420989E9:0.03236842, 0.58293724, 0.58343893
sensor values: 1.278293163421989E9:0.40077168, 0.42773616, 0.26781666
sensor values: 1.278293163422989E9:0.94859135, 0.99338, 0.67534906
sensor values: 1.278293163423989E9:0.28036565, 0.6795247, 0.7696913
sensor values: 1.278293163424989E9:0.99572295, 0.36783153, 0.8712711
sensor values: 1.278293163425989E9:0.27044207, 0.83526635, 0.17097753
sensor values: 1.278293163426989E9:0.9658821, 0.91797304, 0.61388266
sensor values: 1.278293163427989E9:0.7005243, 0.8759026, 0.97229606
sensor values: 1.278293163428989E9:0.96656066, 0.4798683, 0.30459303
sensor values: 1.278293163429989E9:0.4611972, 0.7918292, 0.58937967
sensor values: 1.278293163430989E9:0.5799472, 0.65968376, 0.5306609
sensor values: 1.278293163431988E9:0.3032388, 0.35191536, 0.03270614
sensor values: 1.278293163432988E9:0.35934395, 0.4503622, 0.23511529
sensor values: 1.278293163433988E9:0.7170196, 0.073581934, 0.1746391
sensor values: 1.278293163434988E9:0.29256123, 0.51050746, 0.7563162
sensor values: 1.278293163435988E9:0.17525321, 0.35758638, 0.13313085
sensor values: 1.278293163436988E9:0.19931614, 0.42470837, 0.8673001
sensor values: 1.278293163437988E9:0.911368, 0.032398522, 0.5803496
sensor values: 1.278293163438988E9:0.7458678, 0.47166514, 0.6012831
sensor values: 1.278293163439988E9:0.005339682, 0.12201756, 0.97776514
sensor values: 1.278293163440988E9:0.52576625, 0.31850505, 0.31295896
sensor values: 1.278293163441988E9:0.6471635, 0.2174173, 0.41111308
sensor values: 1.278293163442988E9:0.6549933, 0.9843362, 0.29681826
sensor values: 1.278293163443988E9:0.75503093, 0.83624506, 0.38939685
sensor values: 1.278293163444988E9:0.13404799, 0.8240036, 0.3940456
sensor values: 1.278293163445987E9:0.5726953, 0.65535015, 0.44176596
sensor values: 1.278293163446987E9:0.81155175, 0.826417, 0.07954365
sensor values: 1.278293163447987E9:0.63178605, 0.096321225, 0.48696226
sensor values: 1.278293163448987E9:0.5386767, 0.9886612, 0.087050974
sensor values: 1.278293163449987E9:0.4458742, 0.22076404, 0.026220798
sensor values: 1.278293163450987E9:0.8308938, 0.9270745, 0.07337576
sensor values: 1.278293163451987E9:0.32851642, 0.84821534, 0.8045039
sensor values: 1.278293163452987E9:0.50368404, 0.4740209, 0.6779653
sensor values: 1.278293163453987E9:0.8629313, 0.38477117, 0.5980423
sensor values: 1.278293163454987E9:0.8267761, 0.74728954, 0.9641218
sensor values: 1.278293163455987E9:0.47176272, 0.7583487, 0.059643984
sensor values: 1.278293163456987E9:0.60596657, 0.11721355, 0.3146481
sensor values: 1.278293163457987E9:0.57065624, 0.27532738, 0.1453188
sensor values: 1.278293163458987E9:0.49304295, 0.7526434, 0.08218992
sensor values: 1.278293163459986E9:0.23891562, 0.67804265, 0.51815474
sensor values: 1.278293163460986E9:0.29625416, 0.935053, 0.6850931
sensor values: 1.278293163461986E9:0.88112336, 0.96640015, 0.16217703
sensor values: 1.278293163462986E9:0.5874972, 0.23244506, 0.53765917
sensor values: 1.278293163463986E9:0.8199347, 0.6145633, 0.53927296
sensor values: 1.278293163464986E9:0.7585557, 0.15481907, 0.106307566
sensor values: 1.278293163465986E9:0.30399173, 0.27274752, 0.2768908
sensor values: 1.278293163466986E9:0.8423301, 0.8369803, 0.8536392
sensor values: 1.278293163467986E9:0.015142739, 0.11285895, 0.8547323
sensor values: 1.278293163468986E9:0.48489487, 0.44612944, 0.82954013
sensor values: 1.278293163469986E9:0.67516315, 0.83247644, 0.017313063
sensor values: 1.278293163470986E9:0.27160537, 0.1740852, 0.96705586
sensor values: 1.278293163471986E9:0.7788331, 0.796955, 0.03561294
sensor values: 1.278293163472986E9:0.054585457, 0.031388283, 0.91295975
sensor values: 1.278293163473985E9:0.7850119, 0.6657822, 0.7805332
sensor values: 1.278293163474985E9:0.47204262, 0.26121032, 0.09373504
sensor values: 1.278293163475985E9:0.9864825, 0.73411155, 0.9594515
sensor values: 1.278293163476985E9:0.7973488, 0.33164138, 0.501555
sensor values: 1.278293163477985E9:0.45960128, 0.69458795, 0.3543378
sensor values: 1.278293163478985E9:0.19079733, 0.62529665, 0.35430288
sensor values: 1.278293163479985E9:0.46602774, 0.34346515, 0.6018962
sensor values: 1.278293163480985E9:0.2227493, 0.8706212, 0.8143084
sensor values: 1.278293163481985E9:0.81118196, 0.36782467, 0.41920006
sensor values: 1.278293163482985E9:0.39451993, 0.10768342, 0.030736804
sensor values: 1.278293163483985E9:0.2825523, 0.4585259, 0.26070648
sensor values: 1.278293163484985E9:0.69460535, 0.21955204, 0.95829785
sensor values: 1.278293163485985E9:0.70862263, 0.76883256, 0.5140041
sensor values: 1.278293163486984E9:0.6585337, 0.61431533, 0.15652096
sensor values: 1.278293163487984E9:0.08931208, 0.41354275, 0.16511315
sensor values: 1.278293163488984E9:0.43247437, 0.27301103, 0.8653643
sensor values: 1.278293163489984E9:0.6049144, 0.57719976, 0.44623953
sensor values: 1.278293163490984E9:0.60367876, 0.9740059, 0.8567875
sensor values: 1.278293163491984E9:0.7916548, 0.31069422, 0.042396665
sensor values: 1.278293163492984E9:0.63165146, 0.35277814, 0.035793364
sensor values: 1.278293163493984E9:0.55005556, 0.44405413, 0.08459085
sensor values: 1.278293163494984E9:0.6508099, 0.9726072, 0.45344633
sensor values: 1.278293163495984E9:0.8462911, 0.95100904, 0.48978728
sensor values: 1.278293163496984E9:0.14136332, 0.8400134, 0.34092516
sensor values: 1.278293163497984E9:0.2878784, 0.6285037, 0.702166
sensor values: 1.278293163498984E9:0.708046, 0.43367594, 0.0733788
sensor values: 1.278293163499984E9:0.81564975, 0.8989386, 0.23911601
sensor values: 1.278293163500983E9:0.5453685, 0.83099204, 0.2079125
sensor values: 1.278293163501983E9:0.73101515, 0.779108, 0.40241164
sensor values: 1.278293163502983E9:0.83197606, 0.75351983, 0.06892574
sensor values: 1.278293163503983E9:0.691676, 0.28004074, 0.581579
sensor values: 1.278293163504983E9:0.70174986, 0.83962023, 0.019572735
sensor values: 1.278293163505983E9:0.1973738, 0.15782201, 0.81427765
sensor values: 1.278293163506983E9:0.048820198, 0.579155, 0.4371469
sensor values: 1.278293163507983E9:0.4182619, 0.7741058, 0.23994154
sensor values: 1.278293163508983E9:0.35543513, 0.76950884, 0.304362
sensor values: 1.278293163509983E9:0.6142548, 0.25905806, 0.8925196
sensor values: 1.278293163510983E9:0.6320977, 0.7723557, 0.050051153
sensor values: 1.278293163511983E9:0.696255, 0.8124624, 0.90678483
sensor values: 1.278293163512983E9:0.60841894, 0.23486477, 0.16926646
sensor values: 1.278293163513983E9:0.41449058, 0.021980524, 0.8041423
sensor values: 1.278293163514982E9:0.3161139, 0.5341864, 0.5589476
sensor values: 1.278293163515982E9:0.81628263, 0.7777088, 0.0031585693
sensor values: 1.278293163516982E9:0.07366365, 0.10508603, 0.70454806
sensor values: 1.278293163517982E9:0.19653028, 0.75290143, 0.07074374
sensor values: 1.278293163518982E9:0.39535844, 0.59657365, 0.47338736
sensor values: 1.278293163519982E9:0.9959226, 0.4556743, 0.11727756
sensor values: 1.278293163520982E9:0.93848485, 0.7118237, 0.6358699
sensor values: 1.278293163521982E9:0.9528759, 0.53405476, 0.21363884
sensor values: 1.278293163522982E9:0.9939137, 0.9168974, 0.034354687
sensor values: 1.278293163523982E9:0.609411, 0.6313374, 0.14461279
sensor values: 1.278293163524982E9:0.8955187, 0.115377486, 0.047808826
sensor values: 1.278293163525982E9:0.016254306, 0.596862, 0.50573367
sensor values: 1.278293163526982E9:0.17076385, 0.9564243, 0.98231304
sensor values: 1.278293163527982E9:0.19731343, 0.4404229, 0.6276586
sensor values: 1.278293163528981E9:0.67211866, 0.85247225, 0.39395458
sensor values: 1.278293163529981E9:0.97978157, 0.668183, 0.2596557
sensor values: 1.278293163530981E9:4.26054E-4, 0.6736986, 0.27766854
sensor values: 1.278293163531981E9:0.18451858, 0.38351786, 0.8664781
sensor values: 1.278293163532981E9:0.39463794, 0.64944804, 0.4428972
sensor values: 1.278293163533981E9:0.03744757, 0.17749125, 0.61097574
sensor values: 1.278293163534981E9:0.48691154, 0.031677186, 0.8628197
sensor values: 1.278293163535981E9:0.5685017, 0.13625467, 0.39236957
sensor values: 1.278293163536981E9:0.18925989, 0.20028621, 0.095983505
sensor values: 1.278293163537981E9:0.20766789, 0.9463005, 0.52071196
sensor values: 1.278293163538981E9:0.64536023, 0.48622024, 0.99422073
sensor values: 1.278293163539981E9:0.26391262, 0.9132111, 0.64108485
sensor values: 1.278293163540981E9:0.65699327, 0.5911688, 0.8207247
sensor values: 1.278293163541981E9:0.16046828, 0.30775654, 0.801786
sensor values: 1.27829316354298E9:0.44185317, 0.39919966, 0.8371795
sensor values: 1.27829316354398E9:0.39889187, 0.98987615, 0.5752382
sensor values: 1.27829316354498E9:0.31264347, 0.66277385, 0.5514848
sensor values: 1.27829316354598E9:0.20499039, 0.74772847, 0.24567938
sensor values: 1.27829316354698E9:0.49933356, 0.07950288, 0.4572028
sensor values: 1.27829316354798E9:0.29471034, 0.49089432, 0.45605052
sensor values: 1.27829316354898E9:0.87590307, 0.19547707, 0.45426345
sensor values: 1.27829316354998E9:0.9172294, 0.07699752, 0.3110711
sensor values: 1.27829316355098E9:0.6470789, 0.598998, 0.095716774
sensor values: 1.27829316355198E9:0.5618373, 0.0077777505, 0.49240983
sensor values: 1.27829316355298E9:0.8114179, 0.48516113, 0.68208253
sensor values: 1.27829316355398E9:0.8288973, 0.7796277, 0.5554506
sensor values: 1.27829316355498E9:0.9629654, 0.22938389, 0.4554438
sensor values: 1.278293163555979E9:0.19772685, 0.41867995, 0.16230917
sensor values: 1.278293163556979E9:0.58242524, 0.64939916, 0.7681325
sensor values: 1.278293163557979E9:0.15958798, 0.71207047, 0.8101899
sensor values: 1.278293163558979E9:0.99141484, 0.29293424, 0.39648527
sensor values: 1.278293163559979E9:0.55669206, 0.20935863, 0.24184042
sensor values: 1.278293163560979E9:0.2923261, 0.9132405, 0.33126146
sensor values: 1.278293163561979E9:0.2804181, 0.41214025, 0.5828101
sensor values: 1.278293163562979E9:0.23435968, 0.08050132, 0.947507
sensor values: 1.278293163563979E9:0.90931684, 0.010184586, 0.045736432
sensor values: 1.278293163564979E9:0.30773085, 0.5153983, 0.37778085
sensor values: 1.278293163565979E9:0.14431942, 0.31220132, 0.9275366
sensor values: 1.278293163566979E9:0.8361318, 0.85068184, 0.34097618
sensor values: 1.278293163567979E9:0.1439113, 0.20042562, 0.808507
sensor values: 1.278293163568979E9:0.88686615, 0.6409347, 0.35949868
sensor values: 1.278293163569978E9:0.42432433, 0.51662, 0.9639289
sensor values: 1.278293163570978E9:0.003559351, 0.54355985, 0.09517056
sensor values: 1.278293163571978E9:0.15840155, 0.6288664, 0.165919
sensor values: 1.278293163572978E9:0.06488025, 0.6140244, 0.83431023
sensor values: 1.278293163573978E9:0.35656458, 0.1140098, 0.7975046
sensor values: 1.278293163574978E9:0.116818845, 0.9015869, 0.18104959
sensor values: 1.278293163575978E9:0.11748159, 0.45932072, 0.15421516
sensor values: 1.278293163576978E9:0.09304309, 0.20941484, 0.72590345
sensor values: 1.278293163577978E9:0.0011954904, 0.34866607, 0.056820273
sensor values: 1.278293163578978E9:0.55118823, 0.041482806, 0.45580238
sensor values: 1.278293163579978E9:0.02344954, 0.18030834, 0.27221823
sensor values: 1.278293163580978E9:0.59699124, 0.3960052, 0.80586404
sensor values: 1.278293163581978E9:0.6958649, 0.20586383, 0.90628105
sensor values: 1.278293163582978E9:0.9105866, 0.9389519, 0.7281056
sensor values: 1.278293163583977E9:0.7833769, 0.08906418, 0.86436033
sensor values: 1.278293163584977E9:0.5492699, 0.68965137, 0.74676484
sensor values: 1.278293163585977E9:0.1883251, 0.8897499, 0.8177551
sensor values: 1.278293163586977E9:0.9958779, 0.71879876, 0.688336
sensor values: 1.278293163587977E9:0.010469317, 0.34943354, 0.21762967
sensor values: 1.278293163588977E9:0.8671117, 0.94083416, 0.40014213
sensor values: 1.278293163589977E9:0.2748766, 0.34216875, 0.7284591
sensor values: 1.278293163590977E9:0.3289209, 0.4548608, 0.12007797
sensor values: 1.278293163591977E9:0.330898, 0.6687834, 0.33122814
sensor values: 1.278293163592977E9:0.40567017, 0.23906577, 0.42941374
sensor values: 1.278293163593977E9:0.638952, 0.90204215, 0.4160509
sensor values: 1.278293163594977E9:0.22121185, 0.41708893, 0.17149729
sensor values: 1.278293163595977E9:0.6831126, 0.9878936, 0.7450422
sensor values: 1.278293163596977E9:0.7621774, 0.39957273, 0.024983525
sensor values: 1.278293163597976E9:0.050582886, 0.70839036, 0.96974593
sensor values: 1.278293163598976E9:0.11701536, 0.31901592, 0.35515654
sensor values: 1.278293163599976E9:0.49567032, 0.43633187, 0.20439243
sensor values: 1.278293163600976E9:0.3144802, 0.47548962, 0.7065642
sensor values: 1.278293163601976E9:0.6459057, 0.76061916, 0.41081262
sensor values: 1.278293163602976E9:0.5178003, 0.25154823, 0.44562936
sensor values: 1.278293163603976E9:0.25977284, 0.38988274, 0.31835133
sensor values: 1.278293163604976E9:0.4492576, 0.9740006, 0.5950914
sensor values: 1.278293163605976E9:0.8212984, 0.15655714, 0.64608186
sensor values: 1.278293163606976E9:0.079669416, 0.19415861, 0.62321347
sensor values: 1.278293163607976E9:0.71873564, 0.35138178, 0.93349904
sensor values: 1.278293163608976E9:0.88644415, 0.05792725, 0.54180664
sensor values: 1.278293163609976E9:0.43610406, 0.90554696, 0.6501168
sensor values: 1.278293163610976E9:0.19973236, 0.4996881, 0.3709073
sensor values: 1.278293163611975E9:0.07010591, 0.746385, 0.3124827
sensor values: 1.278293163612975E9:0.2568602, 0.3924092, 0.022859335
sensor values: 1.278293163613975E9:0.77998716, 0.56868184, 0.73827636
sensor values: 1.278293163614975E9:0.411847, 0.7034981, 0.5567286
sensor values: 1.278293163615975E9:0.40559018, 0.62441194, 0.6671978
sensor values: 1.278293163616975E9:0.75404066, 0.40365624, 0.24118358
sensor values: 1.278293163617975E9:0.8064447, 0.50341195, 0.98379564
sensor values: 1.278293163618975E9:0.3970362, 0.7329382, 0.34492928
sensor values: 1.278293163619975E9:0.33468717, 0.8383709, 0.3617345
sensor values: 1.278293163620975E9:0.3573892, 0.30425078, 0.77988803
sensor values: 1.278293163621975E9:0.8153915, 0.6119874, 0.7638054
sensor values: 1.278293163622975E9:0.1887477, 0.832172, 0.5825803
sensor values: 1.278293163623975E9:0.88218427, 0.0518896, 0.5542139
sensor values: 1.278293163624974E9:0.14507526, 0.10499048, 0.8887857
sensor values: 1.278293163625974E9:0.35948205, 0.6236884, 0.40539056
sensor values: 1.278293163626974E9:0.88690805, 0.68537724, 0.8416168
sensor values: 1.278293163627974E9:0.39655858, 0.018718898, 0.99494785
sensor values: 1.278293163628974E9:0.89891726, 0.071516216, 0.8831668
sensor values: 1.278293163629974E9:0.097196996, 0.22501856, 0.30370218
sensor values: 1.278293163630974E9:0.66574997, 0.65511674, 0.5843883
sensor values: 1.278293163631974E9:0.23181242, 0.9715827, 0.61852396
sensor values: 1.278293163632974E9:0.1016168, 0.33656836, 0.626065
sensor values: 1.278293163633974E9:0.48888403, 0.91990167, 0.35700935
sensor values: 1.278293163634974E9:0.20635676, 0.26105362, 0.92105204
sensor values: 1.278293163635974E9:0.29220808, 0.7406418, 0.85886604
sensor values: 1.278293163636974E9:0.57525605, 0.08413154, 0.9460257
sensor values: 1.278293163637974E9:0.16993421, 0.71766526, 0.31251562
sensor values: 1.278293163638973E9:0.65284586, 0.9378257, 0.08216411
sensor values: 1.278293163639973E9:0.3774882, 0.8443186, 0.85033077
sensor values: 1.278293163640973E9:0.17945403, 0.36531812, 0.51506764
sensor values: 1.278293163641973E9:1.4126301E-5, 0.4588676, 0.6427358
sensor values: 1.278293163642973E9:0.38754123, 0.33232975, 0.21632463
sensor values: 1.278293163643973E9:0.4020639, 0.3171594, 0.847646
sensor values: 1.278293163644973E9:0.93287915, 0.96982557, 0.9388479
sensor values: 1.278293163645973E9:0.812544, 0.38081878, 0.92309654
sensor values: 1.278293163646973E9:0.06119114, 0.4543243, 0.101846874
sensor values: 1.278293163647973E9:0.5488105, 0.3796394, 0.96800596
sensor values: 1.278293163648973E9:0.6321909, 0.19029206, 0.9650495
sensor values: 1.278293163649973E9:0.83008564, 0.9633581, 0.70190287
sensor values: 1.278293163650973E9:0.47446203, 0.57641244, 0.22865665
sensor values: 1.278293163651973E9:0.86687416, 0.24166471, 0.3168351
sensor values: 1.278293163652972E9:0.9915697, 0.9058352, 0.028162122
sensor values: 1.278293163653972E9:0.29651135, 0.9828279, 0.43551272
sensor values: 1.278293163654972E9:0.77115583, 0.008294463, 0.84187204
sensor values: 1.278293163655972E9:0.6404941, 0.7526866, 0.46339703
sensor values: 1.278293163656972E9:0.7217959, 0.34834915, 0.15994364
sensor values: 1.278293163657972E9:0.75518626, 0.32436413, 0.89295715
